time,tick_secs,tick_nsecs,status,pose_0,pose_1,pose_2,pose_3,pose_4,pose_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5
2025/08/06 20:22:56.415007379,1754479376,414592379,041,-5.614738941192627,0.8668252229690552,0.0,0.0,0.0,-1.4966741800308228,1.2424153089523315,0.8728110194206238,0.0,0.0,0.0,0.3767983019351959
2025/08/06 20:22:56.452739505,1754479376,452134921,041,-5.614738941192627,0.8668252229690552,0.0,0.0,0.0,-1.4966741800308228,1.2424153089523315,0.8728110194206238,0.0,0.0,0.0,0.3767983019351959
2025/08/06 20:22:56.515575130,1754479376,515259505,041,-5.518496990203857,0.7493883371353149,0.0,0.0,0.0,-1.4589942693710327,1.2426254749298096,0.8728110194206238,0.0,0.0,0.0,0.3767993450164795
2025/08/06 20:22:56.554198213,1754479376,553824671,041,-5.518496990203857,0.7493883371353149,0.0,0.0,0.0,-1.4589942693710327,1.2426254749298096,0.8728110194206238,0.0,0.0,0.0,0.3767993450164795
2025/08/06 20:22:56.612090546,1754479376,611937546,041,-5.417896747589111,0.635639488697052,0.0,0.0,0.0,-1.4213143587112427,1.2428284883499146,0.8728110194206238,0.0,0.0,0.0,0.3768003284931183
2025/08/06 20:22:56.651259921,1754479376,650979796,041,-5.417896747589111,0.635639488697052,0.0,0.0,0.0,-1.4213143587112427,1.2428284883499146,0.8728110194206238,0.0,0.0,0.0,0.3768003284931183
2025/08/06 20:22:56.712729463,1754479376,712532171,041,-5.313080310821533,0.5257410407066345,0.0,0.0,0.0,-1.383634328842163,1.2430248260498047,0.8728110194206238,0.0,0.0,0.0,0.3768012225627899
2025/08/06 20:22:56.750607630,1754479376,750287255,041,-5.313080310821533,0.5257410407066345,0.0,0.0,0.0,-1.383634328842163,1.2430248260498047,0.8728110194206238,0.0,0.0,0.0,0.3768012225627899
2025/08/06 20:22:56.814313755,1754479376,813945505,041,-5.204194068908691,0.41984984278678894,0.0,0.0,0.0,-1.345954179763794,1.24321448802948,0.8728110194206238,0.0,0.0,0.0,0.3768020570278168
2025/08/06 20:22:56.854654921,1754479376,854319588,041,-5.204194068908691,0.41984984278678894,0.0,0.0,0.0,-1.345954179763794,1.24321448802948,0.8728110194206238,0.0,0.0,0.0,0.3768020570278168
2025/08/06 20:22:56.915177546,1754479376,914919713,041,-5.0913920402526855,0.3181172013282776,0.0,0.0,0.0,-1.3082740306854248,1.2433977127075195,0.8728110194206238,0.0,0.0,0.0,0.37680283188819885
2025/08/06 20:22:56.951852005,1754479376,951220880,041,-5.0913920402526855,0.3181172013282776,0.0,0.0,0.0,-1.3082740306854248,1.2433977127075195,0.8728110194206238,0.0,0.0,0.0,0.37680283188819885
2025/08/06 20:22:57.16393588,1754479377,16022130,041,-4.974833011627197,0.22068844735622406,0.0,0.0,0.0,-1.2705937623977661,1.2435749769210815,0.8728110194206238,0.0,0.0,0.0,0.37680354714393616
2025/08/06 20:22:57.50484755,1754479377,50108880,041,-4.974833011627197,0.22068844735622406,0.0,0.0,0.0,-1.2705937623977661,1.2435749769210815,0.8728110194206238,0.0,0.0,0.0,0.37680354714393616
2025/08/06 20:22:57.115989463,1754479377,115628713,041,-4.854681491851807,0.12770286202430725,0.0,0.0,0.0,-1.2329133749008179,1.2437461614608765,0.8728110194206238,0.0,0.0,0.0,0.3768042325973511
2025/08/06 20:22:57.152066463,1754479377,151475005,041,-4.854681491851807,0.12770286202430725,0.0,0.0,0.0,-1.2329133749008179,1.2437461614608765,0.8728110194206238,0.0,0.0,0.0,0.3768042325973511
2025/08/06 20:22:57.214326713,1754479377,214028797,041,-4.731106281280518,0.03929342329502106,0.0,0.0,0.0,-1.1952329874038696,1.243911623954773,0.8728110194206238,0.0,0.0,0.0,0.3768048584461212
2025/08/06 20:22:57.250669130,1754479377,250360505,041,-4.731106281280518,0.03929342329502106,0.0,0.0,0.0,-1.1952329874038696,1.243911623954773,0.8728110194206238,0.0,0.0,0.0,0.3768048584461212
2025/08/06 20:22:57.315375047,1754479377,315093755,041,-4.604282379150391,-0.04441339522600174,0.0,0.0,0.0,-1.1575524806976318,1.24407160282135,0.8728110194206238,0.0,0.0,0.0,0.37680545449256897
2025/08/06 20:22:57.351680422,1754479377,350619005,041,-4.604282379150391,-0.04441339522600174,0.0,0.0,0.0,-1.1575524806976318,1.24407160282135,0.8728110194206238,0.0,0.0,0.0,0.37680545449256897
2025/08/06 20:22:57.418837630,1754479377,418670713,041,-4.474388599395752,-0.123297780752182,0.0,0.0,0.0,-1.1198718547821045,1.244226098060608,0.8728110194206238,0.0,0.0,0.0,0.37680599093437195
2025/08/06 20:22:57.450444755,1754479377,450173130,041,-4.474388599395752,-0.123297780752182,0.0,0.0,0.0,-1.1198718547821045,1.244226098060608,0.8728110194206238,0.0,0.0,0.0,0.37680599093437195
2025/08/06 20:22:57.511770630,1754479377,511582338,041,-4.34160852432251,-0.19724677503108978,0.0,0.0,0.0,-1.0821913480758667,1.244375467300415,0.8728110194206238,0.0,0.0,0.0,0.37680649757385254
2025/08/06 20:22:57.550445505,1754479377,550234588,041,-4.34160852432251,-0.19724677503108978,0.0,0.0,0.0,-1.0821913480758667,1.244375467300415,0.8728110194206238,0.0,0.0,0.0,0.37680649757385254
2025/08/06 20:22:57.610539463,1754479377,610344338,041,-4.206130027770996,-0.2661544382572174,0.0,0.0,0.0,-1.0445106029510498,1.244519829750061,0.8728110194206238,0.0,0.0,0.0,0.37680697441101074
2025/08/06 20:22:57.650209130,1754479377,649998505,041,-4.206130027770996,-0.2661544382572174,0.0,0.0,0.0,-1.0445106029510498,1.244519829750061,0.8728110194206238,0.0,0.0,0.0,0.37680697441101074
2025/08/06 20:22:57.711670963,1754479377,711530505,041,-4.06814432144165,-0.3299219310283661,0.0,0.0,0.0,-1.0068299770355225,1.2446593046188354,0.8728110194206238,0.0,0.0,0.0,0.37680742144584656
2025/08/06 20:22:57.752107005,1754479377,751660755,041,-4.06814432144165,-0.3299219310283661,0.0,0.0,0.0,-1.0068299770355225,1.2446593046188354,0.8728110194206238,0.0,0.0,0.0,0.37680742144584656
2025/08/06 20:22:57.812283838,1754479377,812069005,041,-3.927847385406494,-0.3884578049182892,0.0,0.0,0.0,-0.9691492319107056,1.244794249534607,0.8728110194206238,0.0,0.0,0.0,0.3768078088760376
2025/08/06 20:22:57.853323255,1754479377,853025672,041,-3.927847385406494,-0.3884578049182892,0.0,0.0,0.0,-0.9691492319107056,1.244794249534607,0.8728110194206238,0.0,0.0,0.0,0.3768078088760376
2025/08/06 20:22:57.914015589,1754479377,913806839,041,-3.7854368686676025,-0.441677987575531,0.0,0.0,0.0,-0.9314684271812439,1.244924545288086,0.8728110194206238,0.0,0.0,0.0,0.37680819630622864
2025/08/06 20:22:57.951284630,1754479377,950777797,041,-3.7854368686676025,-0.441677987575531,0.0,0.0,0.0,-0.9314684271812439,1.244924545288086,0.8728110194206238,0.0,0.0,0.0,0.37680819630622864
2025/08/06 20:22:58.15366797,1754479378,15073589,041,-3.6411149501800537,-0.4895060062408447,0.0,0.0,0.0,-0.8937876224517822,1.2450504302978516,0.8728110194206238,0.0,0.0,0.0,0.3768085539340973
