time,layout_data_offset,data_0,data_1,data_2,data_3
2025/08/05 16:54:29.769280680,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.859519514,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.956181097,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.56491847,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.157425430,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.252693097,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.354368764,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.453027708,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.554682583,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.655473041,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.755914750,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.861782541,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:30.956400125,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:31.57596458,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:31.156277417,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:31.263307708,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:31.357774375,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:31.455649625,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:31.566146417,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:31.656603625,0,30.0,30.0,-20.0,-20.0
2025/08/05 16:54:31.756919833,0,30.0,30.0,-10.0,-10.0
2025/08/05 16:54:31.856833250,0,30.0,30.0,0.0,0.0
2025/08/05 16:54:31.957239917,0,30.0,30.0,10.0,10.0
2025/08/05 16:54:32.60713042,0,30.0,30.0,20.0,20.0
